,TRANSITING,UN_STATION,DATE,DAY_OF_WEEK
27541,41964.0,CHAMBERSST23ACE,2016-08-06,Saturday
27542,14047.0,CHAMBERSST23ACE,2016-08-07,Sunday
27543,10422.0,CHAMBERSST23ACE,2016-08-08,Monday
27544,51172.0,CHAMBERSST23ACE,2016-08-09,Tuesday
27545,49440.0,CHAMBERSST23ACE,2016-08-10,Wednesday
27546,49462.0,CHAMBERSST23ACE,2016-08-11,Thursday
27547,49575.0,CHAMBERSST23ACE,2016-08-12,Friday
27548,43759.0,CHAMBERSST23ACE,2016-08-13,Saturday
27549,19920.0,CHAMBERSST23ACE,2016-08-14,Sunday
27550,14191.0,CHAMBERSST23ACE,2016-08-15,Monday
27551,46576.0,CHAMBERSST23ACE,2016-08-16,Tuesday
27552,48029.0,CHAMBERSST23ACE,2016-08-17,Wednesday
27553,48529.0,CHAMBERSST23ACE,2016-08-18,Thursday
27554,48284.0,CHAMBERSST23ACE,2016-08-19,Friday
27555,42957.0,CHAMBERSST23ACE,2016-08-20,Saturday
27556,19830.0,CHAMBERSST23ACE,2016-08-21,Sunday
27557,14591.0,CHAMBERSST23ACE,2016-08-22,Monday
27558,44330.0,CHAMBERSST23ACE,2016-08-23,Tuesday
27559,47057.0,CHAMBERSST23ACE,2016-08-24,Wednesday
27560,46891.0,CHAMBERSST23ACE,2016-08-25,Thursday
27561,54301.0,CHAMBERSST23ACE,2016-08-26,Friday
27562,47571.0,CHAMBERSST23ACE,2016-08-27,Saturday
27563,23052.0,CHAMBERSST23ACE,2016-08-28,Sunday
27564,17257.0,CHAMBERSST23ACE,2016-08-29,Monday
27565,51911.0,CHAMBERSST23ACE,2016-08-30,Tuesday
27566,54884.0,CHAMBERSST23ACE,2016-08-31,Wednesday
27567,53384.0,CHAMBERSST23ACE,2016-09-01,Thursday
27568,52396.0,CHAMBERSST23ACE,2016-09-02,Friday
27569,45422.0,CHAMBERSST23ACE,2016-09-03,Saturday
27570,17329.0,CHAMBERSST23ACE,2016-09-04,Sunday
27571,14379.0,CHAMBERSST23ACE,2016-09-05,Monday
27572,12245.0,CHAMBERSST23ACE,2016-09-06,Tuesday
27573,53966.0,CHAMBERSST23ACE,2016-09-07,Wednesday
27574,58934.0,CHAMBERSST23ACE,2016-09-08,Thursday
27575,61900.0,CHAMBERSST23ACE,2016-09-09,Friday
27576,56059.0,CHAMBERSST23ACE,2016-09-10,Saturday
27577,14106.0,CHAMBERSST23ACE,2016-09-11,Sunday
27578,12137.0,CHAMBERSST23ACE,2016-09-12,Monday
27579,57045.0,CHAMBERSST23ACE,2016-09-13,Tuesday
27580,62127.0,CHAMBERSST23ACE,2016-09-14,Wednesday
27581,61789.0,CHAMBERSST23ACE,2016-09-15,Thursday
27582,63131.0,CHAMBERSST23ACE,2016-09-16,Friday
27583,56171.0,CHAMBERSST23ACE,2016-09-17,Saturday
27584,19512.0,CHAMBERSST23ACE,2016-09-18,Sunday
27585,11443.0,CHAMBERSST23ACE,2016-09-19,Monday
27586,58620.0,CHAMBERSST23ACE,2016-09-20,Tuesday
27587,63010.0,CHAMBERSST23ACE,2016-09-21,Wednesday
27588,61963.0,CHAMBERSST23ACE,2016-09-22,Thursday
27589,63482.0,CHAMBERSST23ACE,2016-09-23,Friday
27590,6977.0,CHAMBERSST456JZ,2016-05-29,Sunday
27591,6542.0,CHAMBERSST456JZ,2016-05-30,Monday
27592,4893.0,CHAMBERSST456JZ,2016-05-31,Tuesday
27593,19437.0,CHAMBERSST456JZ,2016-06-01,Wednesday
27594,20195.0,CHAMBERSST456JZ,2016-06-02,Thursday
27595,20583.0,CHAMBERSST456JZ,2016-06-03,Friday
27596,18447.0,CHAMBERSST456JZ,2016-06-04,Saturday
27597,8233.0,CHAMBERSST456JZ,2016-06-05,Sunday
27598,4960.0,CHAMBERSST456JZ,2016-06-06,Monday
27599,20095.0,CHAMBERSST456JZ,2016-06-07,Tuesday
27600,20546.0,CHAMBERSST456JZ,2016-06-08,Wednesday
27601,20767.0,CHAMBERSST456JZ,2016-06-09,Thursday
27602,20145.0,CHAMBERSST456JZ,2016-06-10,Friday
27603,19357.0,CHAMBERSST456JZ,2016-06-11,Saturday
27604,7638.0,CHAMBERSST456JZ,2016-06-12,Sunday
27605,6117.0,CHAMBERSST456JZ,2016-06-13,Monday
27606,19628.0,CHAMBERSST456JZ,2016-06-14,Tuesday
27607,20640.0,CHAMBERSST456JZ,2016-06-15,Wednesday
27608,21347.0,CHAMBERSST456JZ,2016-06-16,Thursday
27609,20110.0,CHAMBERSST456JZ,2016-06-17,Friday
27610,19013.0,CHAMBERSST456JZ,2016-06-18,Saturday
27611,9496.0,CHAMBERSST456JZ,2016-06-19,Sunday
27612,6771.0,CHAMBERSST456JZ,2016-06-20,Monday
27613,19342.0,CHAMBERSST456JZ,2016-06-21,Tuesday
27614,19631.0,CHAMBERSST456JZ,2016-06-22,Wednesday
27615,19957.0,CHAMBERSST456JZ,2016-06-23,Thursday
27616,19283.0,CHAMBERSST456JZ,2016-06-24,Friday
27617,19591.0,CHAMBERSST456JZ,2016-06-25,Saturday
27618,10346.0,CHAMBERSST456JZ,2016-06-26,Sunday
27619,8179.0,CHAMBERSST456JZ,2016-06-27,Monday
27620,19484.0,CHAMBERSST456JZ,2016-06-28,Tuesday
27621,20208.0,CHAMBERSST456JZ,2016-06-29,Wednesday
27622,20469.0,CHAMBERSST456JZ,2016-06-30,Thursday
27623,19886.0,CHAMBERSST456JZ,2016-07-01,Friday
27624,15866.0,CHAMBERSST456JZ,2016-07-02,Saturday
27625,7055.0,CHAMBERSST456JZ,2016-07-03,Sunday
27626,6155.0,CHAMBERSST456JZ,2016-07-04,Monday
27627,10340.0,CHAMBERSST456JZ,2016-07-05,Tuesday
27628,17795.0,CHAMBERSST456JZ,2016-07-06,Wednesday
27629,18956.0,CHAMBERSST456JZ,2016-07-07,Thursday
27630,19430.0,CHAMBERSST456JZ,2016-07-08,Friday
27631,18058.0,CHAMBERSST456JZ,2016-07-09,Saturday
27632,7489.0,CHAMBERSST456JZ,2016-07-10,Sunday
27633,6211.0,CHAMBERSST456JZ,2016-07-11,Monday
27634,19387.0,CHAMBERSST456JZ,2016-07-12,Tuesday
27635,20630.0,CHAMBERSST456JZ,2016-07-13,Wednesday
27636,20188.0,CHAMBERSST456JZ,2016-07-14,Thursday
27637,20396.0,CHAMBERSST456JZ,2016-07-15,Friday
27638,19159.0,CHAMBERSST456JZ,2016-07-16,Saturday
27639,9733.0,CHAMBERSST456JZ,2016-07-17,Sunday
27640,7825.0,CHAMBERSST456JZ,2016-07-18,Monday
27641,19662.0,CHAMBERSST456JZ,2016-07-19,Tuesday
27642,20550.0,CHAMBERSST456JZ,2016-07-20,Wednesday
27643,20443.0,CHAMBERSST456JZ,2016-07-21,Thursday
27644,20590.0,CHAMBERSST456JZ,2016-07-22,Friday
27645,18242.0,CHAMBERSST456JZ,2016-07-23,Saturday
27646,8541.0,CHAMBERSST456JZ,2016-07-24,Sunday
27647,7165.0,CHAMBERSST456JZ,2016-07-25,Monday
27648,19243.0,CHAMBERSST456JZ,2016-07-26,Tuesday
27649,20360.0,CHAMBERSST456JZ,2016-07-27,Wednesday
27650,20543.0,CHAMBERSST456JZ,2016-07-28,Thursday
27651,20244.0,CHAMBERSST456JZ,2016-07-29,Friday
27652,18421.0,CHAMBERSST456JZ,2016-07-30,Saturday
27653,9307.0,CHAMBERSST456JZ,2016-07-31,Sunday
27654,6759.0,CHAMBERSST456JZ,2016-08-01,Monday
27655,19568.0,CHAMBERSST456JZ,2016-08-02,Tuesday
27656,20930.0,CHAMBERSST456JZ,2016-08-03,Wednesday
27657,21085.0,CHAMBERSST456JZ,2016-08-04,Thursday
27658,20944.0,CHAMBERSST456JZ,2016-08-05,Friday
27659,19232.0,CHAMBERSST456JZ,2016-08-06,Saturday
27660,8904.0,CHAMBERSST456JZ,2016-08-07,Sunday
27661,7734.0,CHAMBERSST456JZ,2016-08-08,Monday
27662,20139.0,CHAMBERSST456JZ,2016-08-09,Tuesday
27663,21165.0,CHAMBERSST456JZ,2016-08-10,Wednesday
27664,20478.0,CHAMBERSST456JZ,2016-08-11,Thursday
27665,20060.0,CHAMBERSST456JZ,2016-08-12,Friday
27666,18896.0,CHAMBERSST456JZ,2016-08-13,Saturday
27667,7487.0,CHAMBERSST456JZ,2016-08-14,Sunday
27668,6348.0,CHAMBERSST456JZ,2016-08-15,Monday
27669,19225.0,CHAMBERSST456JZ,2016-08-16,Tuesday
27670,20569.0,CHAMBERSST456JZ,2016-08-17,Wednesday
27671,20597.0,CHAMBERSST456JZ,2016-08-18,Thursday
27672,20354.0,CHAMBERSST456JZ,2016-08-19,Friday
27673,17375.0,CHAMBERSST456JZ,2016-08-20,Saturday
27674,8729.0,CHAMBERSST456JZ,2016-08-21,Sunday
27675,5887.0,CHAMBERSST456JZ,2016-08-22,Monday
27676,17807.0,CHAMBERSST456JZ,2016-08-23,Tuesday
27677,18828.0,CHAMBERSST456JZ,2016-08-24,Wednesday
27678,18398.0,CHAMBERSST456JZ,2016-08-25,Thursday
27679,19100.0,CHAMBERSST456JZ,2016-08-26,Friday
27680,18369.0,CHAMBERSST456JZ,2016-08-27,Saturday
27681,8510.0,CHAMBERSST456JZ,2016-08-28,Sunday
27682,6600.0,CHAMBERSST456JZ,2016-08-29,Monday
27683,18555.0,CHAMBERSST456JZ,2016-08-30,Tuesday
27684,19050.0,CHAMBERSST456JZ,2016-08-31,Wednesday
27685,18667.0,CHAMBERSST456JZ,2016-09-01,Thursday
27686,19002.0,CHAMBERSST456JZ,2016-09-02,Friday
27687,16454.0,CHAMBERSST456JZ,2016-09-03,Saturday
27688,6758.0,CHAMBERSST456JZ,2016-09-04,Sunday
27689,6445.0,CHAMBERSST456JZ,2016-09-05,Monday
27690,5664.0,CHAMBERSST456JZ,2016-09-06,Tuesday
27691,18676.0,CHAMBERSST456JZ,2016-09-07,Wednesday
27692,19701.0,CHAMBERSST456JZ,2016-09-08,Thursday
27693,21010.0,CHAMBERSST456JZ,2016-09-09,Friday
27694,20180.0,CHAMBERSST456JZ,2016-09-10,Saturday
27695,8101.0,CHAMBERSST456JZ,2016-09-11,Sunday
27696,7365.0,CHAMBERSST456JZ,2016-09-12,Monday
27697,19791.0,CHAMBERSST456JZ,2016-09-13,Tuesday
27698,22191.0,CHAMBERSST456JZ,2016-09-14,Wednesday
27699,21540.0,CHAMBERSST456JZ,2016-09-15,Thursday
27700,22432.0,CHAMBERSST456JZ,2016-09-16,Friday
27701,20341.0,CHAMBERSST456JZ,2016-09-17,Saturday
27702,12225.0,CHAMBERSST456JZ,2016-09-18,Sunday
27703,8351.0,CHAMBERSST456JZ,2016-09-19,Monday
27704,20225.0,CHAMBERSST456JZ,2016-09-20,Tuesday
27705,23046.0,CHAMBERSST456JZ,2016-09-21,Wednesday
27706,22316.0,CHAMBERSST456JZ,2016-09-22,Thursday
27707,21655.0,CHAMBERSST456JZ,2016-09-23,Friday
27708,3631.0,CHAUNCEYSTJZ,2016-05-29,Sunday
27709,3111.0,CHAUNCEYSTJZ,2016-05-30,Monday
27710,3047.0,CHAUNCEYSTJZ,2016-05-31,Tuesday
27711,5222.0,CHAUNCEYSTJZ,2016-06-01,Wednesday
27712,5191.0,CHAUNCEYSTJZ,2016-06-02,Thursday
27713,5106.0,CHAUNCEYSTJZ,2016-06-03,Friday
27714,5269.0,CHAUNCEYSTJZ,2016-06-04,Saturday
27715,3697.0,CHAUNCEYSTJZ,2016-06-05,Sunday
27716,2862.0,CHAUNCEYSTJZ,2016-06-06,Monday
27717,5140.0,CHAUNCEYSTJZ,2016-06-07,Tuesday
27718,5055.0,CHAUNCEYSTJZ,2016-06-08,Wednesday
27719,5063.0,CHAUNCEYSTJZ,2016-06-09,Thursday
27720,4922.0,CHAUNCEYSTJZ,2016-06-10,Friday
27721,5213.0,CHAUNCEYSTJZ,2016-06-11,Saturday
27722,3629.0,CHAUNCEYSTJZ,2016-06-12,Sunday
27723,2860.0,CHAUNCEYSTJZ,2016-06-13,Monday
27724,4968.0,CHAUNCEYSTJZ,2016-06-14,Tuesday
27725,4920.0,CHAUNCEYSTJZ,2016-06-15,Wednesday
27726,4947.0,CHAUNCEYSTJZ,2016-06-16,Thursday
27727,5005.0,CHAUNCEYSTJZ,2016-06-17,Friday
27728,5063.0,CHAUNCEYSTJZ,2016-06-18,Saturday
27729,3763.0,CHAUNCEYSTJZ,2016-06-19,Sunday
27730,2769.0,CHAUNCEYSTJZ,2016-06-20,Monday
27731,4723.0,CHAUNCEYSTJZ,2016-06-21,Tuesday
27732,4938.0,CHAUNCEYSTJZ,2016-06-22,Wednesday
27733,5000.0,CHAUNCEYSTJZ,2016-06-23,Thursday
27734,4822.0,CHAUNCEYSTJZ,2016-06-24,Friday
27735,5073.0,CHAUNCEYSTJZ,2016-06-25,Saturday
27736,3684.0,CHAUNCEYSTJZ,2016-06-26,Sunday
27737,2859.0,CHAUNCEYSTJZ,2016-06-27,Monday
27738,4785.0,CHAUNCEYSTJZ,2016-06-28,Tuesday
27739,4758.0,CHAUNCEYSTJZ,2016-06-29,Wednesday
27740,4656.0,CHAUNCEYSTJZ,2016-06-30,Thursday
27741,4689.0,CHAUNCEYSTJZ,2016-07-01,Friday
27742,4517.0,CHAUNCEYSTJZ,2016-07-02,Saturday
27743,3247.0,CHAUNCEYSTJZ,2016-07-03,Sunday
27744,2769.0,CHAUNCEYSTJZ,2016-07-04,Monday
27745,3064.0,CHAUNCEYSTJZ,2016-07-05,Tuesday
27746,4306.0,CHAUNCEYSTJZ,2016-07-06,Wednesday
27747,4643.0,CHAUNCEYSTJZ,2016-07-07,Thursday
27748,4631.0,CHAUNCEYSTJZ,2016-07-08,Friday
27749,4720.0,CHAUNCEYSTJZ,2016-07-09,Saturday
27750,3254.0,CHAUNCEYSTJZ,2016-07-10,Sunday
27751,2803.0,CHAUNCEYSTJZ,2016-07-11,Monday
27752,4732.0,CHAUNCEYSTJZ,2016-07-12,Tuesday
27753,4811.0,CHAUNCEYSTJZ,2016-07-13,Wednesday
27754,4794.0,CHAUNCEYSTJZ,2016-07-14,Thursday
27755,4811.0,CHAUNCEYSTJZ,2016-07-15,Friday
27756,4878.0,CHAUNCEYSTJZ,2016-07-16,Saturday
27757,4352.0,CHAUNCEYSTJZ,2016-07-17,Sunday
27758,3768.0,CHAUNCEYSTJZ,2016-07-18,Monday
27759,4589.0,CHAUNCEYSTJZ,2016-07-19,Tuesday
27760,4635.0,CHAUNCEYSTJZ,2016-07-20,Wednesday
27761,4781.0,CHAUNCEYSTJZ,2016-07-21,Thursday
27762,4675.0,CHAUNCEYSTJZ,2016-07-22,Friday
27763,4883.0,CHAUNCEYSTJZ,2016-07-23,Saturday
27764,3658.0,CHAUNCEYSTJZ,2016-07-24,Sunday
27765,2824.0,CHAUNCEYSTJZ,2016-07-25,Monday
27766,4505.0,CHAUNCEYSTJZ,2016-07-26,Tuesday
27767,4672.0,CHAUNCEYSTJZ,2016-07-27,Wednesday
27768,4599.0,CHAUNCEYSTJZ,2016-07-28,Thursday
27769,4597.0,CHAUNCEYSTJZ,2016-07-29,Friday
27770,4480.0,CHAUNCEYSTJZ,2016-07-30,Saturday
27771,3414.0,CHAUNCEYSTJZ,2016-07-31,Sunday
27772,2711.0,CHAUNCEYSTJZ,2016-08-01,Monday
27773,4505.0,CHAUNCEYSTJZ,2016-08-02,Tuesday
27774,4772.0,CHAUNCEYSTJZ,2016-08-03,Wednesday
27775,4948.0,CHAUNCEYSTJZ,2016-08-04,Thursday
27776,4840.0,CHAUNCEYSTJZ,2016-08-05,Friday
27777,4909.0,CHAUNCEYSTJZ,2016-08-06,Saturday
27778,3475.0,CHAUNCEYSTJZ,2016-08-07,Sunday
27779,2985.0,CHAUNCEYSTJZ,2016-08-08,Monday
27780,4590.0,CHAUNCEYSTJZ,2016-08-09,Tuesday
27781,4759.0,CHAUNCEYSTJZ,2016-08-10,Wednesday
27782,4718.0,CHAUNCEYSTJZ,2016-08-11,Thursday
27783,4732.0,CHAUNCEYSTJZ,2016-08-12,Friday
27784,4761.0,CHAUNCEYSTJZ,2016-08-13,Saturday
27785,3461.0,CHAUNCEYSTJZ,2016-08-14,Sunday
27786,2786.0,CHAUNCEYSTJZ,2016-08-15,Monday
27787,4610.0,CHAUNCEYSTJZ,2016-08-16,Tuesday
27788,4624.0,CHAUNCEYSTJZ,2016-08-17,Wednesday
27789,4696.0,CHAUNCEYSTJZ,2016-08-18,Thursday
27790,4620.0,CHAUNCEYSTJZ,2016-08-19,Friday
27791,4644.0,CHAUNCEYSTJZ,2016-08-20,Saturday
27792,4148.0,CHAUNCEYSTJZ,2016-08-21,Sunday
27793,3383.0,CHAUNCEYSTJZ,2016-08-22,Monday
27794,4332.0,CHAUNCEYSTJZ,2016-08-23,Tuesday
27795,4497.0,CHAUNCEYSTJZ,2016-08-24,Wednesday
27796,4531.0,CHAUNCEYSTJZ,2016-08-25,Thursday
27797,4561.0,CHAUNCEYSTJZ,2016-08-26,Friday
27798,4489.0,CHAUNCEYSTJZ,2016-08-27,Saturday
27799,3517.0,CHAUNCEYSTJZ,2016-08-28,Sunday
27800,2784.0,CHAUNCEYSTJZ,2016-08-29,Monday
27801,4287.0,CHAUNCEYSTJZ,2016-08-30,Tuesday
27802,4526.0,CHAUNCEYSTJZ,2016-08-31,Wednesday
27803,4602.0,CHAUNCEYSTJZ,2016-09-01,Thursday
27804,4532.0,CHAUNCEYSTJZ,2016-09-02,Friday
27805,4600.0,CHAUNCEYSTJZ,2016-09-03,Saturday
27806,3407.0,CHAUNCEYSTJZ,2016-09-04,Sunday
27807,2639.0,CHAUNCEYSTJZ,2016-09-05,Monday
27808,2716.0,CHAUNCEYSTJZ,2016-09-06,Tuesday
27809,4531.0,CHAUNCEYSTJZ,2016-09-07,Wednesday
27810,4800.0,CHAUNCEYSTJZ,2016-09-08,Thursday
27811,4868.0,CHAUNCEYSTJZ,2016-09-09,Friday
27812,5125.0,CHAUNCEYSTJZ,2016-09-10,Saturday
27813,3560.0,CHAUNCEYSTJZ,2016-09-11,Sunday
27814,2857.0,CHAUNCEYSTJZ,2016-09-12,Monday
27815,4659.0,CHAUNCEYSTJZ,2016-09-13,Tuesday
27816,5152.0,CHAUNCEYSTJZ,2016-09-14,Wednesday
27817,5140.0,CHAUNCEYSTJZ,2016-09-15,Thursday
27818,5162.0,CHAUNCEYSTJZ,2016-09-16,Friday
27819,5273.0,CHAUNCEYSTJZ,2016-09-17,Saturday
27820,3656.0,CHAUNCEYSTJZ,2016-09-18,Sunday
27821,2825.0,CHAUNCEYSTJZ,2016-09-19,Monday
27822,4841.0,CHAUNCEYSTJZ,2016-09-20,Tuesday
27823,4993.0,CHAUNCEYSTJZ,2016-09-21,Wednesday
27824,5121.0,CHAUNCEYSTJZ,2016-09-22,Thursday
27825,5106.0,CHAUNCEYSTJZ,2016-09-23,Friday
27826,18329.0,CHRISTOPHERST1,2016-05-29,Sunday
27827,15794.0,CHRISTOPHERST1,2016-05-30,Monday
27828,12120.0,CHRISTOPHERST1,2016-05-31,Tuesday
27829,25035.0,CHRISTOPHERST1,2016-06-01,Wednesday
27830,26768.0,CHRISTOPHERST1,2016-06-02,Thursday
27831,27750.0,CHRISTOPHERST1,2016-06-03,Friday
27832,27325.0,CHRISTOPHERST1,2016-06-04,Saturday
27833,21482.0,CHRISTOPHERST1,2016-06-05,Sunday
27834,14613.0,CHRISTOPHERST1,2016-06-06,Monday
27835,25469.0,CHRISTOPHERST1,2016-06-07,Tuesday
27836,26901.0,CHRISTOPHERST1,2016-06-08,Wednesday
27837,26768.0,CHRISTOPHERST1,2016-06-09,Thursday
27838,27725.0,CHRISTOPHERST1,2016-06-10,Friday
27839,28877.0,CHRISTOPHERST1,2016-06-11,Saturday
27840,20356.0,CHRISTOPHERST1,2016-06-12,Sunday
27841,16652.0,CHRISTOPHERST1,2016-06-13,Monday
27842,30106.0,CHRISTOPHERST1,2016-06-14,Tuesday
27843,26846.0,CHRISTOPHERST1,2016-06-15,Wednesday
27844,27639.0,CHRISTOPHERST1,2016-06-16,Thursday
27845,27066.0,CHRISTOPHERST1,2016-06-17,Friday
27846,29194.0,CHRISTOPHERST1,2016-06-18,Saturday
27847,20467.0,CHRISTOPHERST1,2016-06-19,Sunday
27848,15187.0,CHRISTOPHERST1,2016-06-20,Monday
27849,24472.0,CHRISTOPHERST1,2016-06-21,Tuesday
27850,26523.0,CHRISTOPHERST1,2016-06-22,Wednesday
27851,26600.0,CHRISTOPHERST1,2016-06-23,Thursday
27852,27434.0,CHRISTOPHERST1,2016-06-24,Friday
27853,30176.0,CHRISTOPHERST1,2016-06-25,Saturday
27854,20982.0,CHRISTOPHERST1,2016-06-26,Sunday
27855,24949.0,CHRISTOPHERST1,2016-06-27,Monday
27856,25870.0,CHRISTOPHERST1,2016-06-28,Tuesday
27857,25635.0,CHRISTOPHERST1,2016-06-29,Wednesday
27858,26325.0,CHRISTOPHERST1,2016-06-30,Thursday
27859,26963.0,CHRISTOPHERST1,2016-07-01,Friday
27860,23280.0,CHRISTOPHERST1,2016-07-02,Saturday
27861,16710.0,CHRISTOPHERST1,2016-07-03,Sunday
27862,14523.0,CHRISTOPHERST1,2016-07-04,Monday
27863,11776.0,CHRISTOPHERST1,2016-07-05,Tuesday
27864,22072.0,CHRISTOPHERST1,2016-07-06,Wednesday
27865,25158.0,CHRISTOPHERST1,2016-07-07,Thursday
27866,25003.0,CHRISTOPHERST1,2016-07-08,Friday
27867,25892.0,CHRISTOPHERST1,2016-07-09,Saturday
27868,16569.0,CHRISTOPHERST1,2016-07-10,Sunday
27869,13268.0,CHRISTOPHERST1,2016-07-11,Monday
27870,23912.0,CHRISTOPHERST1,2016-07-12,Tuesday
27871,26284.0,CHRISTOPHERST1,2016-07-13,Wednesday
27872,25153.0,CHRISTOPHERST1,2016-07-14,Thursday
27873,25281.0,CHRISTOPHERST1,2016-07-15,Friday
27874,27311.0,CHRISTOPHERST1,2016-07-16,Saturday
27875,18812.0,CHRISTOPHERST1,2016-07-17,Sunday
27876,14748.0,CHRISTOPHERST1,2016-07-18,Monday
27877,23130.0,CHRISTOPHERST1,2016-07-19,Tuesday
27878,26385.0,CHRISTOPHERST1,2016-07-20,Wednesday
27879,27096.0,CHRISTOPHERST1,2016-07-21,Thursday
27880,26499.0,CHRISTOPHERST1,2016-07-22,Friday
27881,25884.0,CHRISTOPHERST1,2016-07-23,Saturday
27882,18461.0,CHRISTOPHERST1,2016-07-24,Sunday
27883,15791.0,CHRISTOPHERST1,2016-07-25,Monday
27884,21777.0,CHRISTOPHERST1,2016-07-26,Tuesday
27885,25928.0,CHRISTOPHERST1,2016-07-27,Wednesday
27886,26270.0,CHRISTOPHERST1,2016-07-28,Thursday
27887,26358.0,CHRISTOPHERST1,2016-07-29,Friday
27888,26031.0,CHRISTOPHERST1,2016-07-30,Saturday
27889,18492.0,CHRISTOPHERST1,2016-07-31,Sunday
27890,13786.0,CHRISTOPHERST1,2016-08-01,Monday
27891,22636.0,CHRISTOPHERST1,2016-08-02,Tuesday
27892,26155.0,CHRISTOPHERST1,2016-08-03,Wednesday
27893,26386.0,CHRISTOPHERST1,2016-08-04,Thursday
27894,26064.0,CHRISTOPHERST1,2016-08-05,Friday
27895,26262.0,CHRISTOPHERST1,2016-08-06,Saturday
27896,10511.0,CHRISTOPHERST1,2016-08-07,Sunday
27897,9164.0,CHRISTOPHERST1,2016-08-08,Monday
27898,22832.0,CHRISTOPHERST1,2016-08-09,Tuesday
27899,25395.0,CHRISTOPHERST1,2016-08-10,Wednesday
27900,24632.0,CHRISTOPHERST1,2016-08-11,Thursday
27901,25094.0,CHRISTOPHERST1,2016-08-12,Friday
27902,24100.0,CHRISTOPHERST1,2016-08-13,Saturday
27903,10711.0,CHRISTOPHERST1,2016-08-14,Sunday
27904,8588.0,CHRISTOPHERST1,2016-08-15,Monday
27905,21827.0,CHRISTOPHERST1,2016-08-16,Tuesday
27906,23926.0,CHRISTOPHERST1,2016-08-17,Wednesday
27907,23866.0,CHRISTOPHERST1,2016-08-18,Thursday
27908,24079.0,CHRISTOPHERST1,2016-08-19,Friday
27909,23601.0,CHRISTOPHERST1,2016-08-20,Saturday
27910,10997.0,CHRISTOPHERST1,2016-08-21,Sunday
27911,8875.0,CHRISTOPHERST1,2016-08-22,Monday
27912,22002.0,CHRISTOPHERST1,2016-08-23,Tuesday
27913,23095.0,CHRISTOPHERST1,2016-08-24,Wednesday
27914,24549.0,CHRISTOPHERST1,2016-08-25,Thursday
27915,23581.0,CHRISTOPHERST1,2016-08-26,Friday
27916,23744.0,CHRISTOPHERST1,2016-08-27,Saturday
27917,9443.0,CHRISTOPHERST1,2016-08-28,Sunday
27918,8009.0,CHRISTOPHERST1,2016-08-29,Monday
27919,21435.0,CHRISTOPHERST1,2016-08-30,Tuesday
27920,23282.0,CHRISTOPHERST1,2016-08-31,Wednesday
27921,23470.0,CHRISTOPHERST1,2016-09-01,Thursday
27922,23120.0,CHRISTOPHERST1,2016-09-02,Friday
27923,22382.0,CHRISTOPHERST1,2016-09-03,Saturday
27924,15991.0,CHRISTOPHERST1,2016-09-04,Sunday
27925,14266.0,CHRISTOPHERST1,2016-09-05,Monday
27926,11775.0,CHRISTOPHERST1,2016-09-06,Tuesday
27927,22765.0,CHRISTOPHERST1,2016-09-07,Wednesday
27928,26202.0,CHRISTOPHERST1,2016-09-08,Thursday
27929,27777.0,CHRISTOPHERST1,2016-09-09,Friday
27930,28252.0,CHRISTOPHERST1,2016-09-10,Saturday
27931,11546.0,CHRISTOPHERST1,2016-09-11,Sunday
27932,9344.0,CHRISTOPHERST1,2016-09-12,Monday
27933,24209.0,CHRISTOPHERST1,2016-09-13,Tuesday
27934,26793.0,CHRISTOPHERST1,2016-09-14,Wednesday
27935,26621.0,CHRISTOPHERST1,2016-09-15,Thursday
27936,27517.0,CHRISTOPHERST1,2016-09-16,Friday
27937,28319.0,CHRISTOPHERST1,2016-09-17,Saturday
27938,11430.0,CHRISTOPHERST1,2016-09-18,Sunday
27939,8108.0,CHRISTOPHERST1,2016-09-19,Monday
27940,22276.0,CHRISTOPHERST1,2016-09-20,Tuesday
27941,25658.0,CHRISTOPHERST1,2016-09-21,Wednesday
27942,26966.0,CHRISTOPHERST1,2016-09-22,Thursday
27943,25561.0,CHRISTOPHERST1,2016-09-23,Friday
27944,8687.0,CHURCHAV25,2016-05-29,Sunday
27945,6493.0,CHURCHAV25,2016-05-30,Monday
27946,6665.0,CHURCHAV25,2016-05-31,Tuesday
27947,12632.0,CHURCHAV25,2016-06-01,Wednesday
27948,12566.0,CHURCHAV25,2016-06-02,Thursday
27949,12789.0,CHURCHAV25,2016-06-03,Friday
27950,12925.0,CHURCHAV25,2016-06-04,Saturday
27951,7945.0,CHURCHAV25,2016-06-05,Sunday
27952,4992.0,CHURCHAV25,2016-06-06,Monday
27953,12928.0,CHURCHAV25,2016-06-07,Tuesday
27954,12553.0,CHURCHAV25,2016-06-08,Wednesday
27955,12646.0,CHURCHAV25,2016-06-09,Thursday
27956,12109.0,CHURCHAV25,2016-06-10,Friday
27957,12548.0,CHURCHAV25,2016-06-11,Saturday
27958,7413.0,CHURCHAV25,2016-06-12,Sunday
27959,5594.0,CHURCHAV25,2016-06-13,Monday
27960,12338.0,CHURCHAV25,2016-06-14,Tuesday
27961,12161.0,CHURCHAV25,2016-06-15,Wednesday
27962,12600.0,CHURCHAV25,2016-06-16,Thursday
27963,12223.0,CHURCHAV25,2016-06-17,Friday
27964,12949.0,CHURCHAV25,2016-06-18,Saturday
27965,7370.0,CHURCHAV25,2016-06-19,Sunday
27966,5609.0,CHURCHAV25,2016-06-20,Monday
