,TRANSITING,UN_STATION,DAY_OF_WEEK
1984,172231.0,FRANKLINAV2345S,Sunday
1985,303970.0,FRANKLINAV2345S,Thursday
1986,271486.0,FRANKLINAV2345S,Tuesday
1987,298684.0,FRANKLINAV2345S,Wednesday
1988,176962.0,FRANKLINAVACS,Friday
1989,108515.0,FRANKLINAVACS,Monday
1990,170800.0,FRANKLINAVACS,Saturday
1991,127591.0,FRANKLINAVACS,Sunday
1992,178409.0,FRANKLINAVACS,Thursday
1993,159600.0,FRANKLINAVACS,Tuesday
1994,172657.0,FRANKLINAVACS,Wednesday
1995,170369.0,FRANKLINST1,Friday
1996,56414.0,FRANKLINST1,Monday
1997,145630.0,FRANKLINST1,Saturday
1998,70511.0,FRANKLINST1,Sunday
1999,169041.0,FRANKLINST1,Thursday
2000,136471.0,FRANKLINST1,Tuesday
2001,165908.0,FRANKLINST1,Wednesday
2002,143556.0,FREEMANST25,Friday
2003,80490.0,FREEMANST25,Monday
2004,143513.0,FREEMANST25,Saturday
2005,99012.0,FREEMANST25,Sunday
2006,144551.0,FREEMANST25,Thursday
2007,128412.0,FREEMANST25,Tuesday
2008,142687.0,FREEMANST25,Wednesday
2009,210405.0,FRESHPONDRDM,Friday
2010,76152.0,FRESHPONDRDM,Monday
2011,189241.0,FRESHPONDRDM,Saturday
2012,102078.0,FRESHPONDRDM,Sunday
2013,210326.0,FRESHPONDRDM,Thursday
2014,179385.0,FRESHPONDRDM,Tuesday
2015,208517.0,FRESHPONDRDM,Wednesday
2016,115763.0,FTHAMILTONPKYD,Friday
2017,55255.0,FTHAMILTONPKYD,Monday
2018,101886.0,FTHAMILTONPKYD,Saturday
2019,55613.0,FTHAMILTONPKYD,Sunday
2020,116713.0,FTHAMILTONPKYD,Thursday
2021,103697.0,FTHAMILTONPKYD,Tuesday
2022,115751.0,FTHAMILTONPKYD,Wednesday
2023,62334.0,FTHAMILTONPKYFG,Friday
2024,29704.0,FTHAMILTONPKYFG,Monday
2025,66823.0,FTHAMILTONPKYFG,Saturday
2026,35389.0,FTHAMILTONPKYFG,Sunday
2027,70822.0,FTHAMILTONPKYFG,Thursday
2028,57284.0,FTHAMILTONPKYFG,Tuesday
2029,67726.0,FTHAMILTONPKYFG,Wednesday
2030,95774.0,FTHAMILTONPKYN,Friday
2031,50140.0,FTHAMILTONPKYN,Monday
2032,87109.0,FTHAMILTONPKYN,Saturday
2033,58129.0,FTHAMILTONPKYN,Sunday
2034,97433.0,FTHAMILTONPKYN,Thursday
2035,87074.0,FTHAMILTONPKYN,Tuesday
2036,98142.0,FTHAMILTONPKYN,Wednesday
2037,2791540.0,FULTONST2345ACJZ,Friday
2038,789645.0,FULTONST2345ACJZ,Monday
2039,2431708.0,FULTONST2345ACJZ,Saturday
2040,1029302.0,FULTONST2345ACJZ,Sunday
2041,2760190.0,FULTONST2345ACJZ,Thursday
2042,2349183.0,FULTONST2345ACJZ,Tuesday
2043,2733778.0,FULTONST2345ACJZ,Wednesday
2044,141642.0,FULTONSTG,Friday
2045,76248.0,FULTONSTG,Monday
2046,133418.0,FULTONSTG,Saturday
2047,96502.0,FULTONSTG,Sunday
2048,142817.0,FULTONSTG,Thursday
2049,123839.0,FULTONSTG,Tuesday
2050,141545.0,FULTONSTG,Wednesday
2051,156432.0,GATESAVJZ,Friday
2052,89727.0,GATESAVJZ,Monday
2053,147642.0,GATESAVJZ,Saturday
2054,111452.0,GATESAVJZ,Sunday
2055,157512.0,GATESAVJZ,Thursday
2056,139034.0,GATESAVJZ,Tuesday
2057,154430.0,GATESAVJZ,Wednesday
2058,257744.0,GRAHAMAVL,Friday
2059,141091.0,GRAHAMAVL,Monday
2060,242069.0,GRAHAMAVL,Saturday
2061,171876.0,GRAHAMAVL,Sunday
2062,258228.0,GRAHAMAVL,Thursday
2063,227251.0,GRAHAMAVL,Tuesday
2064,255624.0,GRAHAMAVL,Wednesday
2065,178093.0,GRANDARMYPLAZ23,Friday
2066,89095.0,GRANDARMYPLAZ23,Monday
2067,154076.0,GRANDARMYPLAZ23,Saturday
2068,107984.0,GRANDARMYPLAZ23,Sunday
2069,178113.0,GRANDARMYPLAZ23,Thursday
2070,163532.0,GRANDARMYPLAZ23,Tuesday
2071,176998.0,GRANDARMYPLAZ23,Wednesday
2072,449706.0,GRANDNEWTOWNMR,Friday
2073,226789.0,GRANDNEWTOWNMR,Monday
2074,423400.0,GRANDNEWTOWNMR,Saturday
2075,275891.0,GRANDNEWTOWNMR,Sunday
2076,450433.0,GRANDNEWTOWNMR,Thursday
2077,402414.0,GRANDNEWTOWNMR,Tuesday
2078,449064.0,GRANDNEWTOWNMR,Wednesday
2079,659463.0,GRANDSTBD,Friday
2080,373306.0,GRANDSTBD,Monday
2081,645471.0,GRANDSTBD,Saturday
2082,424632.0,GRANDSTBD,Sunday
2083,658509.0,GRANDSTBD,Thursday
2084,598002.0,GRANDSTBD,Tuesday
2085,656399.0,GRANDSTBD,Wednesday
2086,221768.0,GRANDSTL,Friday
2087,104305.0,GRANDSTL,Monday
2088,210964.0,GRANDSTL,Saturday
2089,138821.0,GRANDSTL,Sunday
2090,221373.0,GRANDSTL,Thursday
2091,191621.0,GRANDSTL,Tuesday
2092,218922.0,GRANDSTL,Wednesday
2093,201988.0,GRANTAVA,Friday
2094,104643.0,GRANTAVA,Monday
2095,189431.0,GRANTAVA,Saturday
2096,130568.0,GRANTAVA,Sunday
2097,204113.0,GRANTAVA,Thursday
2098,180917.0,GRANTAVA,Tuesday
2099,203647.0,GRANTAVA,Wednesday
2100,5099965.0,GRDCNTRL42ST4567S,Friday
2101,1526559.0,GRDCNTRL42ST4567S,Monday
2102,4398080.0,GRDCNTRL42ST4567S,Saturday
2103,1868807.0,GRDCNTRL42ST4567S,Sunday
2104,5106061.0,GRDCNTRL42ST4567S,Thursday
2105,4260437.0,GRDCNTRL42ST4567S,Tuesday
2106,5005351.0,GRDCNTRL42ST4567S,Wednesday
2107,271652.0,GREENPOINTAVG,Friday
2108,117521.0,GREENPOINTAVG,Monday
2109,256564.0,GREENPOINTAVG,Saturday
2110,154398.0,GREENPOINTAVG,Sunday
2111,270789.0,GREENPOINTAVG,Thursday
2112,233309.0,GREENPOINTAVG,Tuesday
2113,265461.0,GREENPOINTAVG,Wednesday
2114,520910.0,GROVESTREET1,Friday
2115,196078.0,GROVESTREET1,Monday
2116,459363.0,GROVESTREET1,Saturday
2117,256950.0,GROVESTREET1,Sunday
2118,515998.0,GROVESTREET1,Thursday
2119,434204.0,GROVESTREET1,Tuesday
2120,505710.0,GROVESTREET1,Wednesday
2121,249115.0,GUNHILLRD25,Friday
2122,144772.0,GUNHILLRD25,Monday
2123,262501.0,GUNHILLRD25,Saturday
2124,186143.0,GUNHILLRD25,Sunday
2125,259355.0,GUNHILLRD25,Thursday
2126,230695.0,GUNHILLRD25,Tuesday
2127,256027.0,GUNHILLRD25,Wednesday
2128,127179.0,GUNHILLRD5,Friday
2129,29277.0,GUNHILLRD5,Monday
2130,118273.0,GUNHILLRD5,Saturday
2131,37598.0,GUNHILLRD5,Sunday
2132,128289.0,GUNHILLRD5,Thursday
2133,107298.0,GUNHILLRD5,Tuesday
2134,125941.0,GUNHILLRD5,Wednesday
2135,158838.0,HALSEYSTJ,Friday
2136,94606.0,HALSEYSTJ,Monday
2137,155354.0,HALSEYSTJ,Saturday
2138,108235.0,HALSEYSTJ,Sunday
2139,158767.0,HALSEYSTJ,Thursday
2140,142511.0,HALSEYSTJ,Tuesday
2141,155792.0,HALSEYSTJ,Wednesday
2142,220499.0,HALSEYSTL,Friday
2143,121955.0,HALSEYSTL,Monday
2144,207667.0,HALSEYSTL,Saturday
2145,139097.0,HALSEYSTL,Sunday
2146,222016.0,HALSEYSTL,Thursday
2147,198087.0,HALSEYSTL,Tuesday
2148,217890.0,HALSEYSTL,Wednesday
2149,118397.0,HARLEM148ST3,Friday
2150,66804.0,HARLEM148ST3,Monday
2151,122213.0,HARLEM148ST3,Saturday
2152,76674.0,HARLEM148ST3,Sunday
2153,124950.0,HARLEM148ST3,Thursday
2154,110623.0,HARLEM148ST3,Tuesday
2155,124767.0,HARLEM148ST3,Wednesday
2156,268138.0,HARRISON1,Friday
2157,98728.0,HARRISON1,Monday
2158,233978.0,HARRISON1,Saturday
2159,116008.0,HARRISON1,Sunday
2160,279136.0,HARRISON1,Thursday
2161,228257.0,HARRISON1,Tuesday
2162,264015.0,HARRISON1,Wednesday
2163,72119.0,HEWESSTJM,Friday
2164,32956.0,HEWESSTJM,Monday
2165,66395.0,HEWESSTJM,Saturday
2166,37732.0,HEWESSTJM,Sunday
2167,71649.0,HEWESSTJM,Thursday
2168,62781.0,HEWESSTJM,Tuesday
2169,71541.0,HEWESSTJM,Wednesday
2170,340887.0,HIGHSTAC,Friday
2171,108935.0,HIGHSTAC,Monday
2172,298931.0,HIGHSTAC,Saturday
2173,120420.0,HIGHSTAC,Sunday
2174,332015.0,HIGHSTAC,Thursday
2175,302701.0,HIGHSTAC,Tuesday
2176,330859.0,HIGHSTAC,Wednesday
2177,450615.0,HOUSTONST1,Friday
2178,115896.0,HOUSTONST1,Monday
2179,380918.0,HOUSTONST1,Saturday
2180,147024.0,HOUSTONST1,Sunday
2181,447775.0,HOUSTONST1,Thursday
2182,361020.0,HOUSTONST1,Tuesday
2183,440901.0,HOUSTONST1,Wednesday
2184,48871.0,HOWARDBCHJFKA,Friday
2185,34111.0,HOWARDBCHJFKA,Monday
2186,45643.0,HOWARDBCHJFKA,Saturday
2187,35201.0,HOWARDBCHJFKA,Sunday
2188,48770.0,HOWARDBCHJFKA,Thursday
2189,49002.0,HOWARDBCHJFKA,Tuesday
2190,50755.0,HOWARDBCHJFKA,Wednesday
2191,319140.0,HOYTSCHERACG,Friday
2192,160001.0,HOYTSCHERACG,Monday
2193,298807.0,HOYTSCHERACG,Saturday
2194,204670.0,HOYTSCHERACG,Sunday
2195,316291.0,HOYTSCHERACG,Thursday
2196,275741.0,HOYTSCHERACG,Tuesday
2197,313339.0,HOYTSCHERACG,Wednesday
2198,237247.0,HOYTST23,Friday
2199,112619.0,HOYTST23,Monday
2200,222205.0,HOYTST23,Saturday
2201,136682.0,HOYTST23,Sunday
2202,235030.0,HOYTST23,Thursday
2203,206316.0,HOYTST23,Tuesday
2204,236842.0,HOYTST23,Wednesday
2205,235454.0,HUNTERSPTAV7,Friday
2206,42357.0,HUNTERSPTAV7,Monday
2207,207276.0,HUNTERSPTAV7,Saturday
2208,58363.0,HUNTERSPTAV7,Sunday
2209,237047.0,HUNTERSPTAV7,Thursday
2210,204332.0,HUNTERSPTAV7,Tuesday
2211,238896.0,HUNTERSPTAV7,Wednesday
2212,315760.0,HUNTSPOINTAV6,Friday
2213,143242.0,HUNTSPOINTAV6,Monday
2214,294640.0,HUNTSPOINTAV6,Saturday
2215,183531.0,HUNTSPOINTAV6,Sunday
2216,315959.0,HUNTSPOINTAV6,Thursday
2217,276362.0,HUNTSPOINTAV6,Tuesday
2218,312001.0,HUNTSPOINTAV6,Wednesday
2219,111982.0,INTERVALEAV25,Friday
2220,55676.0,INTERVALEAV25,Monday
2221,102845.0,INTERVALEAV25,Saturday
2222,68741.0,INTERVALEAV25,Sunday
2223,111112.0,INTERVALEAV25,Thursday
2224,97516.0,INTERVALEAV25,Tuesday
2225,111176.0,INTERVALEAV25,Wednesday
2226,217551.0,INWOOD207STA,Friday
2227,111470.0,INWOOD207STA,Monday
2228,192990.0,INWOOD207STA,Saturday
2229,134025.0,INWOOD207STA,Sunday
2230,217743.0,INWOOD207STA,Thursday
2231,188699.0,INWOOD207STA,Tuesday
2232,211865.0,INWOOD207STA,Wednesday
2233,112832.0,JACKSONAV25,Friday
2234,56025.0,JACKSONAV25,Monday
2235,105837.0,JACKSONAV25,Saturday
2236,74153.0,JACKSONAV25,Sunday
2237,113071.0,JACKSONAV25,Thursday
2238,100435.0,JACKSONAV25,Tuesday
2239,110607.0,JACKSONAV25,Wednesday
2240,553415.0,JAMAICA179STF,Friday
2241,186675.0,JAMAICA179STF,Monday
2242,489969.0,JAMAICA179STF,Saturday
2243,248784.0,JAMAICA179STF,Sunday
2244,554459.0,JAMAICA179STF,Thursday
2245,472700.0,JAMAICA179STF,Tuesday
2246,550414.0,JAMAICA179STF,Wednesday
2247,1187268.0,JAMAICACENTEREJZ,Friday
2248,467711.0,JAMAICACENTEREJZ,Monday
2249,1075633.0,JAMAICACENTEREJZ,Saturday
2250,615474.0,JAMAICACENTEREJZ,Sunday
2251,1198545.0,JAMAICACENTEREJZ,Thursday
2252,1035637.0,JAMAICACENTEREJZ,Tuesday
2253,1193581.0,JAMAICACENTEREJZ,Wednesday
2254,173082.0,JAMAICAVANWKE,Friday
2255,67433.0,JAMAICAVANWKE,Monday
2256,158570.0,JAMAICAVANWKE,Saturday
2257,88574.0,JAMAICAVANWKE,Sunday
2258,173140.0,JAMAICAVANWKE,Thursday
2259,149613.0,JAMAICAVANWKE,Tuesday
2260,173262.0,JAMAICAVANWKE,Wednesday
2261,1035278.0,JAYSTMETROTECACF,Friday
2262,389197.0,JAYSTMETROTECACF,Monday
2263,889544.0,JAYSTMETROTECACF,Saturday
2264,484269.0,JAYSTMETROTECACF,Sunday
2265,1026279.0,JAYSTMETROTECACF,Thursday
2266,864003.0,JAYSTMETROTECACF,Tuesday
2267,1024585.0,JAYSTMETROTECACF,Wednesday
2268,108407.0,JAYSTMETROTECR,Friday
2269,35125.0,JAYSTMETROTECR,Monday
2270,92880.0,JAYSTMETROTECR,Saturday
2271,43394.0,JAYSTMETROTECR,Sunday
2272,108198.0,JAYSTMETROTECR,Thursday
2273,92519.0,JAYSTMETROTECR,Tuesday
2274,107160.0,JAYSTMETROTECR,Wednesday
2275,158473.0,JEFFERSONSTL,Friday
2276,105936.0,JEFFERSONSTL,Monday
2277,154264.0,JEFFERSONSTL,Saturday
2278,134800.0,JEFFERSONSTL,Sunday
2279,159869.0,JEFFERSONSTL,Thursday
2280,142841.0,JEFFERSONSTL,Tuesday
2281,154708.0,JEFFERSONSTL,Wednesday
2282,1344558.0,JKSNHTROOSVLT7EFMR,Friday
2283,845278.0,JKSNHTROOSVLT7EFMR,Monday
2284,1274990.0,JKSNHTROOSVLT7EFMR,Saturday
2285,1021499.0,JKSNHTROOSVLT7EFMR,Sunday
2286,1337276.0,JKSNHTROOSVLT7EFMR,Thursday
2287,1230215.0,JKSNHTROOSVLT7EFMR,Tuesday
2288,1348912.0,JKSNHTROOSVLT7EFMR,Wednesday
2289,605679.0,JOURNALSQUARE1,Friday
2290,248416.0,JOURNALSQUARE1,Monday
2291,554523.0,JOURNALSQUARE1,Saturday
2292,323454.0,JOURNALSQUARE1,Sunday
2293,598787.0,JOURNALSQUARE1,Thursday
2294,517121.0,JOURNALSQUARE1,Tuesday
2295,598981.0,JOURNALSQUARE1,Wednesday
2296,670354.0,JUNCTIONBLVD7,Friday
2297,418682.0,JUNCTIONBLVD7,Monday
2298,642561.0,JUNCTIONBLVD7,Saturday
2299,532982.0,JUNCTIONBLVD7,Sunday
2300,671181.0,JUNCTIONBLVD7,Thursday
2301,612501.0,JUNCTIONBLVD7,Tuesday
2302,670921.0,JUNCTIONBLVD7,Wednesday
2303,60594.0,JUNIUSST3,Friday
2304,24001.0,JUNIUSST3,Monday
2305,57798.0,JUNIUSST3,Saturday
2306,30376.0,JUNIUSST3,Sunday
2307,60304.0,JUNIUSST3,Thursday
2308,55359.0,JUNIUSST3,Tuesday
2309,60557.0,JUNIUSST3,Wednesday
2310,938002.0,KEWGARDENSEF,Friday
2311,331867.0,KEWGARDENSEF,Monday
2312,822170.0,KEWGARDENSEF,Saturday
2313,423063.0,KEWGARDENSEF,Sunday
2314,939895.0,KEWGARDENSEF,Thursday
2315,804425.0,KEWGARDENSEF,Tuesday
2316,939824.0,KEWGARDENSEF,Wednesday
2317,256697.0,KINGSBRIDGERD4,Friday
2318,129931.0,KINGSBRIDGERD4,Monday
2319,228143.0,KINGSBRIDGERD4,Saturday
2320,163686.0,KINGSBRIDGERD4,Sunday
2321,256542.0,KINGSBRIDGERD4,Thursday
2322,228213.0,KINGSBRIDGERD4,Tuesday
2323,256996.0,KINGSBRIDGERD4,Wednesday
2324,223402.0,KINGSBRIDGERDBD,Friday
2325,121865.0,KINGSBRIDGERDBD,Monday
2326,204689.0,KINGSBRIDGERDBD,Saturday
2327,145578.0,KINGSBRIDGERDBD,Sunday
2328,223593.0,KINGSBRIDGERDBD,Thursday
2329,196197.0,KINGSBRIDGERDBD,Tuesday
2330,220293.0,KINGSBRIDGERDBD,Wednesday
2331,641526.0,KINGSHWYBQ,Friday
2332,263134.0,KINGSHWYBQ,Monday
2333,563481.0,KINGSHWYBQ,Saturday
2334,287680.0,KINGSHWYBQ,Sunday
2335,651432.0,KINGSHWYBQ,Thursday
2336,546496.0,KINGSHWYBQ,Tuesday
2337,644211.0,KINGSHWYBQ,Wednesday
2338,158331.0,KINGSHWYF,Friday
2339,78203.0,KINGSHWYF,Monday
2340,141430.0,KINGSHWYF,Saturday
2341,87168.0,KINGSHWYF,Sunday
2342,160406.0,KINGSHWYF,Thursday
2343,141732.0,KINGSHWYF,Tuesday
2344,163220.0,KINGSHWYF,Wednesday
2345,78453.0,KINGSHWYN,Friday
2346,44184.0,KINGSHWYN,Monday
2347,72798.0,KINGSHWYN,Saturday
2348,50649.0,KINGSHWYN,Sunday
2349,79450.0,KINGSHWYN,Thursday
2350,71499.0,KINGSHWYN,Tuesday
2351,79031.0,KINGSHWYN,Wednesday
2352,152926.0,KINGSTONAV3,Friday
2353,84495.0,KINGSTONAV3,Monday
2354,139909.0,KINGSTONAV3,Saturday
2355,79350.0,KINGSTONAV3,Sunday
2356,151234.0,KINGSTONAV3,Thursday
2357,138704.0,KINGSTONAV3,Tuesday
2358,151498.0,KINGSTONAV3,Wednesday
2359,190073.0,KINGSTONTHROOPC,Friday
2360,113085.0,KINGSTONTHROOPC,Monday
2361,178115.0,KINGSTONTHROOPC,Saturday
2362,133727.0,KINGSTONTHROOPC,Sunday
2363,188493.0,KINGSTONTHROOPC,Thursday
2364,170157.0,KINGSTONTHROOPC,Tuesday
2365,186832.0,KINGSTONTHROOPC,Wednesday
2366,139570.0,KNICKERBOCKERM,Friday
2367,56310.0,KNICKERBOCKERM,Monday
2368,136103.0,KNICKERBOCKERM,Saturday
2369,76376.0,KNICKERBOCKERM,Sunday
2370,139292.0,KNICKERBOCKERM,Thursday
2371,120432.0,KNICKERBOCKERM,Tuesday
2372,138232.0,KNICKERBOCKERM,Wednesday
2373,121413.0,KOSCIUSZKOSTJ,Friday
2374,79391.0,KOSCIUSZKOSTJ,Monday
2375,115285.0,KOSCIUSZKOSTJ,Saturday
2376,94528.0,KOSCIUSZKOSTJ,Sunday
2377,120409.0,KOSCIUSZKOSTJ,Thursday
2378,108968.0,KOSCIUSZKOSTJ,Tuesday
2379,119528.0,KOSCIUSZKOSTJ,Wednesday
2380,236768.0,LACKAWANNA1,Friday
2381,30983.0,LACKAWANNA1,Monday
2382,191040.0,LACKAWANNA1,Saturday
2383,42335.0,LACKAWANNA1,Sunday
2384,239085.0,LACKAWANNA1,Thursday
2385,191640.0,LACKAWANNA1,Tuesday
2386,238559.0,LACKAWANNA1,Wednesday
2387,117317.0,LAFAYETTEAVC,Friday
2388,81871.0,LAFAYETTEAVC,Monday
2389,111841.0,LAFAYETTEAVC,Saturday
2390,108476.0,LAFAYETTEAVC,Sunday
2391,115191.0,LAFAYETTEAVC,Thursday
2392,102946.0,LAFAYETTEAVC,Tuesday
2393,113071.0,LAFAYETTEAVC,Wednesday
2394,1559126.0,LEXINGTONAV536EM,Friday
2395,234698.0,LEXINGTONAV536EM,Monday
2396,1367085.0,LEXINGTONAV536EM,Saturday
2397,310413.0,LEXINGTONAV536EM,Sunday
2398,1559214.0,LEXINGTONAV536EM,Thursday
2399,1253644.0,LEXINGTONAV536EM,Tuesday
2400,1540928.0,LEXINGTONAV536EM,Wednesday
2401,494459.0,LEXINGTONAV63F,Friday
2402,210775.0,LEXINGTONAV63F,Monday
2403,411917.0,LEXINGTONAV63F,Saturday
2404,271772.0,LEXINGTONAV63F,Sunday
2405,490263.0,LEXINGTONAV63F,Thursday
2406,400250.0,LEXINGTONAV63F,Tuesday
2407,478027.0,LEXINGTONAV63F,Wednesday
2408,75559.0,LIBERTYAVC,Friday
2409,35863.0,LIBERTYAVC,Monday
2410,68649.0,LIBERTYAVC,Saturday
2411,43819.0,LIBERTYAVC,Sunday
2412,75878.0,LIBERTYAVC,Thursday
2413,66485.0,LIBERTYAVC,Tuesday
2414,75809.0,LIBERTYAVC,Wednesday
2415,94291.0,LIVONIAAVL,Friday
2416,41564.0,LIVONIAAVL,Monday
2417,92063.0,LIVONIAAVL,Saturday
2418,53322.0,LIVONIAAVL,Sunday
2419,135437.0,LIVONIAAVL,Thursday
2420,86607.0,LIVONIAAVL,Tuesday
2421,97562.0,LIVONIAAVL,Wednesday
2422,111903.0,LONGWOODAV6,Friday
2423,51295.0,LONGWOODAV6,Monday
2424,105434.0,LONGWOODAV6,Saturday
2425,66314.0,LONGWOODAV6,Sunday
2426,112824.0,LONGWOODAV6,Thursday
2427,96516.0,LONGWOODAV6,Tuesday
2428,111221.0,LONGWOODAV6,Wednesday
2429,134478.0,LORIMERSTGL,Friday
2430,78999.0,LORIMERSTGL,Monday
2431,126624.0,LORIMERSTGL,Saturday
2432,98656.0,LORIMERSTGL,Sunday
2433,132368.0,LORIMERSTGL,Thursday
2434,112263.0,LORIMERSTGL,Tuesday
2435,129659.0,LORIMERSTGL,Wednesday
2436,129138.0,LORIMERSTJM,Friday
2437,68348.0,LORIMERSTJM,Monday
2438,118984.0,LORIMERSTJM,Saturday
2439,77752.0,LORIMERSTJM,Sunday
2440,127552.0,LORIMERSTJM,Thursday
2441,114674.0,LORIMERSTJM,Tuesday
2442,129009.0,LORIMERSTJM,Wednesday
2443,71453.0,MARBLEHILL2251,Friday
2444,39041.0,MARBLEHILL2251,Monday
2445,66653.0,MARBLEHILL2251,Saturday
2446,41948.0,MARBLEHILL2251,Sunday
2447,70803.0,MARBLEHILL2251,Thursday
2448,65707.0,MARBLEHILL2251,Tuesday
2449,72519.0,MARBLEHILL2251,Wednesday
2450,422562.0,MARCYAVJMZ,Friday
2451,212478.0,MARCYAVJMZ,Monday
2452,394390.0,MARCYAVJMZ,Saturday
2453,248745.0,MARCYAVJMZ,Sunday
2454,419192.0,MARCYAVJMZ,Thursday
2455,361399.0,MARCYAVJMZ,Tuesday
2456,406543.0,MARCYAVJMZ,Wednesday
2457,248054.0,METROPOLITANAVGL,Friday
2458,183293.0,METROPOLITANAVGL,Monday
2459,244796.0,METROPOLITANAVGL,Saturday
2460,223954.0,METROPOLITANAVGL,Sunday
2461,245986.0,METROPOLITANAVGL,Thursday
2462,218135.0,METROPOLITANAVGL,Tuesday
2463,238839.0,METROPOLITANAVGL,Wednesday
2464,119070.0,METROPOLITANAVM,Friday
2465,49114.0,METROPOLITANAVM,Monday
2466,109459.0,METROPOLITANAVM,Saturday
2467,65533.0,METROPOLITANAVM,Sunday
2468,118043.0,METROPOLITANAVM,Thursday
2469,103318.0,METROPOLITANAVM,Tuesday
2470,118790.0,METROPOLITANAVM,Wednesday
2471,296116.0,METSWILLETSPT7,Friday
2472,285817.0,METSWILLETSPT7,Monday
2473,317246.0,METSWILLETSPT7,Saturday
2474,322237.0,METSWILLETSPT7,Sunday
2475,330502.0,METSWILLETSPT7,Thursday
2476,255755.0,METSWILLETSPT7,Tuesday
2477,372745.0,METSWILLETSPT7,Wednesday
2478,69164.0,MIDDLETOWNRD6,Friday
2479,21328.0,MIDDLETOWNRD6,Monday
2480,62603.0,MIDDLETOWNRD6,Saturday
2481,28932.0,MIDDLETOWNRD6,Sunday
2482,70021.0,MIDDLETOWNRD6,Thursday
2483,58970.0,MIDDLETOWNRD6,Tuesday
2484,70184.0,MIDDLETOWNRD6,Wednesday
2485,183758.0,MONTROSEAVL,Friday
2486,131832.0,MONTROSEAVL,Monday
2487,166446.0,MONTROSEAVL,Saturday
2488,164918.0,MONTROSEAVL,Sunday
2489,183843.0,MONTROSEAVL,Thursday
2490,163524.0,MONTROSEAVL,Tuesday
2491,179209.0,MONTROSEAVL,Wednesday
2492,183645.0,MORGANAVL,Friday
2493,139393.0,MORGANAVL,Monday
2494,181174.0,MORGANAVL,Saturday
2495,167239.0,MORGANAVL,Sunday
2496,181418.0,MORGANAVL,Thursday
2497,160746.0,MORGANAVL,Tuesday
2498,176286.0,MORGANAVL,Wednesday
2499,207584.0,MORISNAVSNDVW6,Friday
2500,113940.0,MORISNAVSNDVW6,Monday
2501,189972.0,MORISNAVSNDVW6,Saturday
2502,144130.0,MORISNAVSNDVW6,Sunday
2503,203137.0,MORISNAVSNDVW6,Thursday
2504,185734.0,MORISNAVSNDVW6,Tuesday
2505,209793.0,MORISNAVSNDVW6,Wednesday
2506,84619.0,MORRISPARK5,Friday
2507,19126.0,MORRISPARK5,Monday
2508,74766.0,MORRISPARK5,Saturday
2509,24440.0,MORRISPARK5,Sunday
2510,84747.0,MORRISPARK5,Thursday
2511,69467.0,MORRISPARK5,Tuesday
2512,84565.0,MORRISPARK5,Wednesday
2513,200543.0,MOSHOLUPKWY4,Friday
2514,96519.0,MOSHOLUPKWY4,Monday
2515,181011.0,MOSHOLUPKWY4,Saturday
2516,119458.0,MOSHOLUPKWY4,Sunday
2517,200877.0,MOSHOLUPKWY4,Thursday
2518,176885.0,MOSHOLUPKWY4,Tuesday
2519,201061.0,MOSHOLUPKWY4,Wednesday
2520,167817.0,MTEDENAV4,Friday
2521,90253.0,MTEDENAV4,Monday
2522,155632.0,MTEDENAV4,Saturday
2523,113121.0,MTEDENAV4,Sunday
2524,168122.0,MTEDENAV4,Thursday
2525,150145.0,MTEDENAV4,Tuesday
2526,167746.0,MTEDENAV4,Wednesday
2527,330589.0,MYRTLEAVJMZ,Friday
2528,197314.0,MYRTLEAVJMZ,Monday
2529,313390.0,MYRTLEAVJMZ,Saturday
2530,230528.0,MYRTLEAVJMZ,Sunday
2531,331033.0,MYRTLEAVJMZ,Thursday
2532,291448.0,MYRTLEAVJMZ,Tuesday
2533,322768.0,MYRTLEAVJMZ,Wednesday
2534,148173.0,MYRTLEWILLOUGHG,Friday
2535,82180.0,MYRTLEWILLOUGHG,Monday
2536,137420.0,MYRTLEWILLOUGHG,Saturday
2537,96697.0,MYRTLEWILLOUGHG,Sunday
2538,147334.0,MYRTLEWILLOUGHG,Thursday
2539,130826.0,MYRTLEWILLOUGHG,Tuesday
2540,144513.0,MYRTLEWILLOUGHG,Wednesday
2541,541494.0,MYRTLEWYCKOFFLM,Friday
2542,355531.0,MYRTLEWYCKOFFLM,Monday
2543,513267.0,MYRTLEWYCKOFFLM,Saturday
2544,431837.0,MYRTLEWYCKOFFLM,Sunday
2545,542783.0,MYRTLEWYCKOFFLM,Thursday
2546,491248.0,MYRTLEWYCKOFFLM,Tuesday
2547,535863.0,MYRTLEWYCKOFFLM,Wednesday
2548,231322.0,NASSAUSTG,Friday
2549,106382.0,NASSAUSTG,Monday
2550,213286.0,NASSAUSTG,Saturday
2551,138984.0,NASSAUSTG,Sunday
2552,231218.0,NASSAUSTG,Thursday
2553,195769.0,NASSAUSTG,Tuesday
2554,225436.0,NASSAUSTG,Wednesday
2555,73423.0,NECKRDBQ,Friday
2556,34404.0,NECKRDBQ,Monday
2557,65110.0,NECKRDBQ,Saturday
2558,40876.0,NECKRDBQ,Sunday
2559,71066.0,NECKRDBQ,Thursday
2560,62816.0,NECKRDBQ,Tuesday
2561,73547.0,NECKRDBQ,Wednesday
2562,41168.0,NEPTUNEAVF,Friday
